BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,Cell length min (μm),Cell length max (μm),Cell width min (μm),Cell width max (μm),Cell volume min (μm³),Cell volume max (μm³),Average cell volume (μm³)
5455,Ferrimonas marina,Ferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,299255,rod-shaped,2.25,2.25,0.35,0.35,0.21,0.21,0.21
133937,Ferrimonas pelagia,Ferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1177826,rod-shaped,1.5,1.5,0.9,0.9,0.76,0.76,0.76
24008,Ferrimonas sediminum,Ferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,718193,rod-shaped,1.35,1.35,0.5,0.5,0.23,0.23,0.23
133514,Ferruginibacter alkalilentus,Ferruginibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,563170,rod-shaped,2,2,0.4,0.4,0.23,0.23,0.23
133515,Ferruginibacter lapsinanis,Ferruginibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,563172,rod-shaped,1.5,1.5,0.4,0.4,0.17,0.17,0.17
166235,Ferruginivarius sediminum,Ferruginivarius,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,2661937,rod-shaped,0.7,3,0.4,0.7,0.07,1.06,0.565
23861,Fervidicella metallireducens,Fervidicella,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,1403537,rod-shaped,4.25,4.25,1,1,3.08,3.08,3.08
16698,Fervidicola ferrireducens,Fervidicola,Thermosediminibacteraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,520764,rod-shaped,6.6,6.6,0.95,0.95,4.45,4.45,4.45
17038,Fervidobacterium changbaicum,Fervidobacterium,Fervidobacteriaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,310769,rod-shaped,4.5,4.5,0.55,0.55,1.03,1.03,1.03
17033,Fervidobacterium nodosum,Fervidobacterium,Fervidobacteriaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,2424,rod-shaped,1,2.5,0.5,0.55,0.16,0.55,0.355
133268,Fervidobacterium thailandense,Fervidobacterium,Fervidobacteriaceae,Thermotogales,Thermotogae,Thermotogae,Bacteria,1008305,rod-shaped,1.1,2.5,0.5,0.6,0.18,0.65,0.415
3835,Fibrella aestuarina,Fibrella,Spirosomaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1166018,rod-shaped,4,4,0.8,0.8,1.88,1.88,1.88
166120,Fibrisoma montanum,Fibrisoma,Spirosomaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,2305895,rod-shaped,1.7,5,0.7,1,0.56,3.67,2.115
158767,Fictibacillus aquaticus,Fictibacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,NA,rod-shaped,1,2,0.35,0.5,0.08,0.36,0.22
1237,Fictibacillus arsenicus,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,255247,rod-shaped,1.2,1.2,0.4,0.4,0.13,0.13,0.13
1218,Fictibacillus gelatini,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,225985,rod-shaped,7,7,0.7,0.7,2.6,2.6,2.6
132548,Fictibacillus halophilus,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1610490,rod-shaped,1.4,1.5,0.6,0.7,0.34,0.49,0.415
1245,Fictibacillus macauensis,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1196324,rod-shaped,2,5,0.8,1.2,0.87,5.2,3.035
1304,Fictibacillus nanhaiensis,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,742169,rod-shaped,5,5,0.5,0.5,0.95,0.95,0.95
1301,Fictibacillus rigui,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,554308,rod-shaped,3,6,0.5,0.5,0.56,1.15,0.855
1285,Fictibacillus solisalsi,Fictibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,459525,rod-shaped,2.75,2.75,0.9,0.9,1.56,1.56,1.56
166480,Filibacter tadaridae,Filibacter,Caryophanaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2483811,rod-shaped,3,5,0.5,1,0.56,3.67,2.115
140705,Filimonas aquilariae,Filimonas,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.2,1.4,0.6,0.8,0.28,0.57,0.425
167944,Filimonas effusa,Filimonas,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidota,Bacteria,2508721,rod-shaped,1.2,2.2,0.4,0.6,0.13,0.57,0.35
132574,Filimonas zeae,Filimonas,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,1737353,filament-shaped,2.9,14.6,0.2,0.4,,,
132355,Filobacterium rodentium,Filobacterium,Filobacteriaceae,Sphingobacteriales,Sphingobacteriia,Bacteroidetes,Bacteria,28192,filament-shaped,8,10,0.8,1,,,
134360,Filomicrobium insigne,Filomicrobium,Hyphomicrobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,418854,rod-shaped,1.75,1.75,0.75,0.75,0.66,0.66,0.66
159764,Flagellimonas aquimarina,Flagellimonas,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2201895,rod-shaped,0.7,1,0.3,0.5,0.04,0.16,0.1
134211,Flagellimonas eckloniae,Flagellimonas,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,346185,rod-shaped,1.7,1.7,0.28,0.28,0.1,0.1,0.1
24011,Flammeovirga kamogawensis,Flammeovirga,Flammeovirgaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,373891,rod-shaped,2,40,0.6,1,0.51,31.15,15.83
24012,Flammeovirga pacifica,Flammeovirga,Flammeovirgaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,915059,rod-shaped,3,8,0.5,0.8,0.56,3.89,2.225
164473,Flaviaesturariibacter flavus,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,2502780,rod-shaped,3.7,4.2,0.5,1.5,0.69,6.54,3.615
140292,Flaviaesturariibacter luteus,Flaviaesturariibacter,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,1789691,rod-shaped,0.7,3.5,0.7,1,0.18,2.49,1.335
140957,Flaviaesturariibacter terrae,Flaviaesturariibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1892555,rod-shaped,5.1,12.5,0.9,1.2,3.05,13.68,8.365
23525,Flaviflexus huanghaiensis,Flaviflexus,Actinomycetaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1111473,rod-shaped,2,2,0.45,0.45,0.29,0.29,0.29
133534,Flavihumibacter petaseus,Flavihumibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1220578,rod-shaped,0.5,0.6,0.4,0.5,0.05,0.09,0.07
133189,Flavihumibacter sediminis,Flavihumibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1571481,rod-shaped,2.2,2.2,0.5,0.5,0.4,0.4,0.4
164573,Flavihumibacter soli,Flavihumibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,2705549,rod-shaped,1.8,2.3,0.4,0.5,0.21,0.42,0.315
133199,Flavihumibacter stibioxidans,Flavihumibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1834163,rod-shaped,0.8,1.5,0.2,0.3,0.02,0.1,0.06
140822,Flavimaricola marinus,Flavimaricola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,coccus-shaped,1,2,0.7,1,0.18,0.52,0.35
140759,Flavimarina flava,Flavimarina,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.3,3,0.5,0.6,0.22,0.79,0.505
140553,Flaviramulus aestuariivivens,Flaviramulus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.4,10,0.2,0.6,0.01,2.77,1.39
17762,Flavisolibacter ginsengisoli,Flavisolibacter,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,462367,rod-shaped,4.5,4.5,0.5,0.5,0.85,0.85,0.85
17761,Flavisolibacter ginsengiterrae,Flavisolibacter,Chitinophagaceae,Sphingobacteriales,Chitinophagia,Bacteroidetes,Bacteria,398045,rod-shaped,0.8,0.8,0.5,0.5,0.12,0.12,0.12
158640,Flavisolibacter metallilatus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,NA,rod-shaped,2.4,5,0.9,1.6,1.34,8.98,5.16
166534,Flavisolibacter nicotianae,Flavisolibacter,Chitinophagaceae,Chitinophagales,Chitinophagia,Bacteroidetes,Bacteria,2364882,rod-shaped,1.2,2,0.6,0.7,0.28,0.68,0.48
140505,Flavisolibacter tropicus,Flavisolibacter,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,1492898,rod-shaped,2.2,3.5,0.3,0.5,0.15,0.65,0.4
140550,Flavitalea antarctica,Flavitalea,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.5,2.5,0.2,0.4,0.05,0.3,0.175
133799,Flavitalea gansuensis,Flavitalea,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,708199,rod-shaped,2.85,2.85,0.5,0.5,0.53,0.53,0.53
133146,Flavitalea soli,Flavitalea,Chitinophagaceae,Chitinophagales,Sphingobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,2.5,0.5,0.6,0.16,0.65,0.405
133734,Flavivirga amylovorans,Flavivirga,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,870486,rod-shaped,4.5,4.5,0.35,0.35,0.42,0.42,0.42
140956,Flavivirga aquimarina,Flavivirga,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,3,7,0.2,0.4,0.09,0.86,0.475
140955,Flavivirga eckloniae,Flavivirga,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,2,6.7,0.2,0.4,0.06,0.83,0.445
133735,Flavivirga jejuensis,Flavivirga,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,870487,rod-shaped,5.3,5.3,0.35,0.35,0.5,0.5,0.5
24021,Flavobacterium aciduliphilum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1101402,rod-shaped,1.75,1.75,0.35,0.35,0.16,0.16,0.16
166415,Flavobacterium ajazii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2692318,rod-shaped,1,1.3,0.6,0.64,0.23,0.35,0.29
24024,Flavobacterium akiainvivens,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1202724,rod-shaped,2,2,0.4,0.4,0.23,0.23,0.23
159806,Flavobacterium album,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1204512,rod-shaped,1,1.45,0.4,0.5,0.11,0.25,0.18
133512,Flavobacterium algicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,556529,rod-shaped,1.75,1.75,0.75,0.75,0.66,0.66,0.66
158819,Flavobacterium alvei,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,1.3,0.4,0.5,0.11,0.22,0.165
166172,Flavobacterium amnicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2506422,rod-shaped,2,2.5,0.2,0.3,0.06,0.17,0.115
158535,Flavobacterium amniphilum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,2.5,3,0.2,0.3,0.08,0.2,0.14
133830,Flavobacterium anatoliense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1017018,rod-shaped,1,1,0.3,0.3,0.06,0.06,0.06
5570,Flavobacterium anhuiense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,459526,rod-shaped,1.75,1.75,0.3,0.3,0.12,0.12,0.12
5557,Flavobacterium antarcticum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1111730,rod-shaped,0.9,0.9,0.35,0.35,0.08,0.08,0.08
133997,Flavobacterium aquaticum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1236486,rod-shaped,2.5,2.5,0.35,0.35,0.23,0.23,0.23
132986,Flavobacterium aquicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1682742,rod-shaped,4,11,0.5,0.6,0.75,3.05,1.9
5550,Flavobacterium aquidurense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,362413,rod-shaped,2.8,2.8,0.9,0.9,1.59,1.59,1.59
5585,Flavobacterium araucananum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,946678,rod-shaped,1.25,1.25,0.9,0.9,0.6,0.6,0.6
133125,Flavobacterium arcticum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1784713,rod-shaped,0.8,1.5,0.4,0.5,0.08,0.26,0.17
140760,Flavobacterium ardleyense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,5.2,0.3,0.5,0.06,0.99,0.525
158661,Flavobacterium artemisiae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.2,3.6,0.3,0.5,0.08,0.67,0.375
158736,Flavobacterium aurantiibacter,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.8,1.8,0.6,1.2,0.17,1.58,0.875
133598,Flavobacterium beibuense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1406840,rod-shaped,3.1,3.1,1.35,1.35,3.79,3.79,3.79
140858,Flavobacterium brevivitae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,4.7,0.4,0.5,0.11,0.89,0.5
133522,Flavobacterium caeni,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,490189,rod-shaped,1,1,0.5,0.5,0.16,0.16,0.16
167772,Flavobacterium cellulosilyticum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidota,Bacteria,2541731,rod-shaped,1.5,1.7,0.6,0.8,0.37,0.72,0.545
166270,Flavobacterium cerinum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2502784,rod-shaped,0.8,1.5,0.3,0.5,0.05,0.26,0.155
134275,Flavobacterium ceti,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,395087,rod-shaped,2,2,0.3,0.3,0.13,0.13,0.13
5572,Flavobacterium cheniae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,295428,rod-shaped,1.5,3,0.3,0.5,0.1,0.56,0.33
5586,Flavobacterium chilense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,946677,rod-shaped,2.5,2.5,0.9,0.9,1.4,1.4,1.4
159750,Flavobacterium chryseum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2301192,rod-shaped,2.2,4.8,0.4,0.8,0.26,2.28,1.27
158742,Flavobacterium chuncheonense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,1.5,0.3,0.5,0.06,0.26,0.16
133489,Flavobacterium chungangense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,554283,rod-shaped,2.7,2.7,0.65,0.65,0.82,0.82,0.82
133366,Flavobacterium cloacae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1852970,rod-shaped,1,1.5,0.5,0.8,0.16,0.62,0.39
141133,Flavobacterium collinsense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.5,1,0.2,0.3,0.01,0.06,0.035
5551,Flavobacterium columnare,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,996,rod-shaped,3,10,0.3,0.5,0.2,1.93,1.065
158765,Flavobacterium commune,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.7,1.9,0.3,0.6,0.11,0.48,0.295
133726,Flavobacterium compostarboris,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,659443,rod-shaped,4.2,4.2,0.5,0.5,0.79,0.79,0.79
133395,Flavobacterium crassostreae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1763534,rod-shaped,1.8,4,0.4,0.5,0.21,0.75,0.48
159807,Flavobacterium crocinum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,871694,rod-shaped,1.2,1.2,0.4,0.44,0.13,0.16,0.145
5565,Flavobacterium cucumis,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,416016,rod-shaped,2.5,2.5,0.5,0.5,0.46,0.46,0.46
24023,Flavobacterium cutihirudinis,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1265740,rod-shaped,2.5,2.5,0.9,0.9,1.4,1.4,1.4
158657,Flavobacterium cyanobacteriorum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,1.8,0.6,1,0.23,1.15,0.69
5546,Flavobacterium daejeonense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,350893,rod-shaped,2,3,0.5,0.5,0.36,0.56,0.46
5587,Flavobacterium dankookense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,706186,rod-shaped,1,1,0.5,0.5,0.16,0.16,0.16
5567,Flavobacterium defluvii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,370979,rod-shaped,2.3,6.5,0.4,0.5,0.27,1.24,0.755
5539,Flavobacterium denitrificans,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,281361,rod-shaped,1.6,1.6,0.6,0.6,0.4,0.4,0.4
158744,Flavobacterium dispersum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.4,1.6,0.2,0.3,0.04,0.11,0.075
133629,Flavobacterium dongtanense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,686595,rod-shaped,1.6,1.6,0.45,0.45,0.23,0.23,0.23
159831,Flavobacterium effusum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1815555,rod-shaped,2,2.2,0.4,0.5,0.23,0.4,0.315
133825,Flavobacterium enshiense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1107311,rod-shaped,1.4,1.4,0.35,0.35,0.12,0.12,0.12
5569,Flavobacterium filum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1121889,rod-shaped,1.55,1.55,0.55,0.55,0.32,0.32,0.32
140682,Flavobacterium flaviflagrans,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.9,2.7,0.4,0.8,0.22,1.22,0.72
5513,Flavobacterium flevense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,983,rod-shaped,2,5,0.5,0.7,0.36,1.83,1.095
140676,Flavobacterium fluminis,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,1.5,0.4,0.5,0.11,0.26,0.185
5579,Flavobacterium fluvii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,468056,rod-shaped,2.5,2.5,0.8,0.8,1.12,1.12,1.12
158613,Flavobacterium foetidum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.6,1.7,0.6,0.75,0.4,0.64,0.52
5541,Flavobacterium fryxellicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,249352,rod-shaped,3.5,3.5,1.25,1.25,3.78,3.78,3.78
140517,Flavobacterium fulvum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1778662,rod-shaped,0.7,1,0.15,0.2,0.01,0.03,0.02
133319,Flavobacterium gilvum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1492737,rod-shaped,0.5,1.2,0.3,0.7,0.03,0.37,0.2
134059,Flavobacterium ginsengisoli,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,871694,rod-shaped,3.85,3.85,0.75,0.75,1.59,1.59,1.59
133551,Flavobacterium glycines,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,551990,rod-shaped,0.8,1,0.2,0.3,0.02,0.06,0.04
140383,Flavobacterium gossypii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1646119,rod-shaped,2,2,1,1,1.31,1.31,1.31
5547,Flavobacterium granuli,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,280093,rod-shaped,3.5,3.5,0.4,0.4,0.42,0.42,0.42
158810,Flavobacterium hankyongi,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,2.5,3,0.8,1.7,1.12,5.52,3.32
5580,Flavobacterium haoranii,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,683124,rod-shaped,1.3,2,0.3,0.7,0.08,0.68,0.38
133965,Flavobacterium hauense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1204512,rod-shaped,2.25,2.25,0.5,0.5,0.41,0.41,0.41
5568,Flavobacterium hercynium,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,387094,rod-shaped,5.8,6.3,0.7,0.8,2.14,3.03,2.585
133360,Flavobacterium hibisci,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1914462,rod-shaped,1.7,1.9,0.6,0.7,0.42,0.64,0.53
140519,Flavobacterium humicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1778668,rod-shaped,0.6,1,0.3,0.35,0.04,0.08,0.06
5512,Flavobacterium hydatis,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,991,rod-shaped,1.5,15,0.4,0.7,0.17,5.68,2.925
5515,Flavobacterium johnsoniae subsp. johnsoniae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,376686,rod-shaped,1.5,15,0.3,0.4,0.1,1.87,0.985
133900,Flavobacterium jumunjinense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,998845,rod-shaped,1.45,1.45,0.55,0.55,0.3,0.3,0.3
140560,Flavobacterium keumense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1306518,rod-shaped,1.5,2,0.5,1,0.26,1.31,0.785
158639,Flavobacterium kingsejongi,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.4,1.8,0.4,0.5,0.16,0.32,0.24
158799,Flavobacterium lacicola,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1,1.5,0.3,0.6,0.06,0.37,0.215
133392,Flavobacterium lacunae,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1591407,rod-shaped,1.2,2.8,0.2,0.4,0.04,0.34,0.19
166500,Flavobacterium laiguense,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2169409,rod-shaped,1.5,3.1,0.6,0.7,0.37,1.1,0.735
158745,Flavobacterium limi,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.7,2,0.4,0.5,0.2,0.36,0.28
5571,Flavobacterium lindanitolerans,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1161100,rod-shaped,1.8,1.8,0.5,0.5,0.32,0.32,0.32
158743,Flavobacterium luteum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.2,1.5,0.3,0.5,0.08,0.26,0.17
133332,Flavobacterium luticocti,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1852971,rod-shaped,1.3,1.7,0.4,0.6,0.15,0.42,0.285
140887,Flavobacterium lutivivi,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.8,1,0.3,0.4,0.05,0.11,0.08
