BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,AvgVolume,GeoMeanVolume,SurfaceArea
158648,Bacillus fermenti,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.2,3.8,0.8,1.2,0.971799328,3.845309408,2.408554368,1.933098315,8.899971746
167978,Bacillus fungorum,Bacillus,Bacillaceae,Caryophanales,Bacilli,Bacillota,Bacteria,2039284,rod-shaped,2.8,3,0.8,1.5,1.273392222,4.417864669,2.845628446,2.37185044,9.974247458
132364,Bacillus gobiensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1441095,rod-shaped,1.3,1.5,0.9,1.1,0.636172512,1.077042681,0.856607597,0.827758992,4.365005303
134137,Bacillus halotolerans,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,260554,rod-shaped,2,2,0.5,0.5,0.359974158,0.359974158,0.359974158,0.359974158,3.141592654
140691,Bacillus haynesii,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.8,2.5,0.6,0.9,0.452389342,1.399579527,0.925984435,0.795710287,4.897258283
1154,Bacillus horti,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,77523,rod-shaped,1.5,6,0.6,0.8,0.36756634,2.881887661,1.624727001,1.029215673,6.529677711
134284,Bacillus isabeliae,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,432607,rod-shaped,4.3,4.3,0.75,0.75,1.789235191,1.789235191,1.789235191,1.789235191,10.13163631
158629,Bacillus kexueae,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2,5,0.4,0.6,0.234572251,1.357168026,0.795870139,0.564228641,4.866934411
133457,Bacillus korlensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,519977,rod-shaped,1.8,3,0.7,0.8,0.60292399,1.373923187,0.988423589,0.910149026,5.463120327
166102,Bacillus lacisalsi,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2045244,rod-shaped,1.6,2.9,0.5,0.7,0.281434342,1.0262536,0.653843971,0.537422559,4.003528137
158731,Bacillus lacus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,3,4.8,1,1.3,2.094395102,5.795976646,3.945185874,3.484116115,13.59260808
140965,Bacillus luti,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.2,2.5,1.2,1.3,2.03575204,2.743133985,2.389443012,2.363120946,9.202239171
140556,Bacillus mangrovi,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,3,3.5,0.8,1,1.373923187,2.487094184,1.930508686,1.848533572,9.105200545
158630,Bacillus manusensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2,5,0.4,0.6,0.234572251,1.357168026,0.795870139,0.564228641,4.866934411
140964,Bacillus mobilis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.5,3.2,1.2,1.6,2.375044046,5.361651462,3.868347754,3.568495255,12.31247837
1093,Bacillus mojavensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,72360,rod-shaped,2,4,0.5,1,0.359974158,2.879793266,1.619883712,1.018160673,6.283185307
1095,Bacillus mojavensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,279144,rod-shaped,2,2,0.5,0.5,0.359974158,0.359974158,0.359974158,0.359974158,3.141592654
140523,Bacillus nakamurai,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1793963,rod-shaped,1.39,2.04,0.74,0.93,0.491729413,1.175173208,0.83345131,0.76017579,4.388637307
140967,Bacillus nitratireducens,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.7,3,1,1.5,1.858775653,4.417864669,3.138320161,2.865627207,10.95060243
140961,Bacillus pacificus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,3,4,1.2,1.6,2.940530724,6.970146901,4.955338812,4.527243213,15.07964474
140968,Bacillus paramycoides,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.8,2.2,0.8,1.2,0.770737398,2.03575204,1.403244719,1.252609368,6.125380649
140960,Bacillus paranthracis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.8,3.3,1.2,1.4,2.714336053,4.361577801,3.537956927,3.440753968,12.37771558
140881,Bacillus piscicola,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.4,3.7,0.64,0.81,0.381749584,1.767478091,1.074613838,0.821421954,5.148103256
134281,Bacillus polygoni,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,425933,rod-shaped,2.25,2.25,0.45,0.45,0.333990569,0.333990569,0.333990569,0.333990569,3.180862562
140966,Bacillus proteolyticus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.8,3.6,1.6,1.8,4.557403743,7.634070148,6.095736946,5.898435374,16.92685924
1151,Bacillus pseudomycoides,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,64104,rod-shaped,3,5,1,1,2.094395102,3.665191429,2.879793266,2.770624294,12.16733603
166351,Bacillus rugosus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2715209,rod-shaped,1.5,2,0.5,1,0.261799388,1.308996939,0.785398163,0.585401228,3.84764949
166417,Bacillus safensis subsp. osmophilus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1982610,rod-shaped,1.3,2.5,0.6,0.8,0.311017673,1.122595775,0.716806724,0.590886728,3.923847967
134001,Bacillus salsus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,930152,rod-shaped,4,4,0.5,0.5,0.75267324,0.75267324,0.75267324,0.75267324,6.283185307
1253,Bacillus seohaeanensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,284580,rod-shaped,1.3,1.8,0.5,0.6,0.22252948,0.452389342,0.337459411,0.317285305,2.632197236
159795,Bacillus shivajii,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1983719,rod-shaped,2.2,3,0.3,0.4,0.148440253,0.360235958,0.254338105,0.231243414,2.795840962
1302,Bacillus siamensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1177185,rod-shaped,1.5,3.5,0.3,0.6,0.098960169,0.933053018,0.516006593,0.303866885,3.053977105
134009,Bacillus songklensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1069116,rod-shaped,3.05,3.05,1.05,1.05,2.337933983,2.337933983,2.337933983,2.337933983,10.06095047
1201,Bacillus sonorensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,119858,rod-shaped,2,5,1,1,1.308996939,3.665191429,2.487094184,2.190370827,9.934588266
140690,Bacillus swezeyi,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.2,3.7,0.7,0.9,0.75686203,2.162986542,1.459924286,1.279485203,7.114302867
158609,Bacillus tamaricis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,7,11,0.4,0.5,0.862890782,2.127120026,1.495005404,1.354796023,12.32849982
166386,Bacillus tepidiphilus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2652445,rod-shaped,1.2,5.9,0.5,0.7,0.202894526,2.1807889,1.191841713,0.665184282,4.945389743
134164,Bacillus tequilensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,227866,rod-shaped,4,4,0.9,0.9,2.353838296,2.353838296,2.353838296,2.353838296,11.30973355
140573,Bacillus terrae,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1914933,rod-shaped,2.4,3,0.8,1.1,1.072330292,2.502540348,1.78743532,1.638154395,7.907832414
133927,Bacillus thermocopriae,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1215031,rod-shaped,1.5,1.5,0.6,0.6,0.36756634,0.36756634,0.36756634,0.36756634,2.827433388
133977,Bacillus thermotolerans,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1221996,ovoid-shaped,1.1,1.1,0.75,0.75,0.323976742,0.323976742,0.323976742,0.323976742,1.767145868
140962,Bacillus tropicus,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,2.2,2.6,1.3,1.6,2.344937117,4.155279883,3.2501085,3.121517264,10.83626344
23706,Bacillus velezensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,492670,rod-shaped,2.5,2.5,0.5,0.5,0.458148929,0.458148929,0.458148929,0.458148929,3.926990817
133012,Bacillus wiedmannii,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1890302,rod-shaped,2.8,2.8,1.2,1.2,2.714336053,2.714336053,2.714336053,2.714336053,10.55575132
140354,Bacillus wudalianchiensis,Bacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1743143,rod-shaped,1.2,2.5,0.7,0.8,0.37201693,1.122595775,0.747306352,0.646238837,4.071969474
164466,Bacillus xiapuensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2014075,rod-shaped,1.6,2.8,0.5,0.7,0.281434342,0.98776909,0.634601716,0.527249603,3.933896249
164475,Bacillus yapensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2492960,rod-shaped,3.1,3.1,0.7,0.7,1.10322262,1.10322262,1.10322262,1.10322262,6.817256058
140879,Bacillus zhangzhouensis,Bacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,,rod-shaped,1.8,2,0.5,0.6,0.32070425,0.50893801,0.41482113,0.404003197,3.264838856
133276,Bacterioplanoides pacificum,Bacterioplanoides,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,1171596,vibrio-shaped,1.3,1.4,0.3,0.4,0.084823002,0.159174028,0.121998515,0.116196466,1.468169473
140882,Bacteroides caecicola,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,,rod-shaped,0.4,20,0.4,0.8,0.033510322,9.919055205,4.976282763,0.576533373,5.026548246
1623,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,537012,rod-shaped,1.7,1.7,0.9,0.9,0.890641517,0.890641517,0.890641517,0.890641517,4.80663676
1628,Bacteroides clarus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,762984,rod-shaped,0.7,2.9,0.5,1,0.104719755,2.015855286,1.060287521,0.459456061,3.165066898
1613,Bacteroides coprosuis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,679937,rod-shaped,1.9,1.9,1,1,1.230457123,1.230457123,1.230457123,1.230457123,5.969026042
158883,Bacteroides faecalis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,2447885,rod-shaped,1.5,4.4,0.6,0.8,0.36756634,2.077639942,1.222603141,0.873882435,5.591681924
22936,Bacteroides faecichinchillae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1236513,rod-shaped,2.5,2.5,1.4,1.4,3.130073481,3.130073481,3.130073481,3.130073481,10.99557429
1631,Bacteroides faecis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1077285,rod-shaped,1.5,2,1,1,0.916297857,1.308996939,1.112647398,1.095185414,5.441398093
1610,Bacteroides finegoldii,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,483215,rod-shaped,1.5,4.5,0.8,0.8,0.61994095,2.127905424,1.373923187,1.148553747,6.529677711
1629,Bacteroides fluxus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,763034,rod-shaped,1,2.5,1,1.4,0.523598776,3.130073481,1.826836128,1.280196329,5.877381679
140883,Bacteroides gallinaceum,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,,rod-shaped,0.8,5,0.8,1,0.268082573,3.665191429,1.966637001,0.991248682,5.619851785
1624,Bacteroides graminisolvens,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,477666,rod-shaped,2.85,2.85,0.5,0.5,0.526871268,0.526871268,0.526871268,0.526871268,4.476769531
1609,Bacteroides intestinalis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,471870,rod-shaped,1,5,0.8,0.8,0.368613538,2.379232836,1.373923187,0.936492089,5.619851785
158670,Bacteroides koreensis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,,rod-shaped,0.6,0.8,0.3,0.4,0.035342917,0.083775804,0.059559361,0.054413981,0.753982237
158671,Bacteroides kribbi,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1912894,rod-shaped,0.4,0.7,0.2,0.3,0.010471976,0.042411501,0.026441738,0.021074444,0.407196947
1630,Bacteroides oleiciplenus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,742727,rod-shaped,1.4,55,1,1.9,0.837758041,154.1451233,77.49144069,11.36381611,37.99898846
1621,Bacteroides propionicifaciens,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,392838,rod-shaped,1.7,1.7,0.75,0.75,0.640590377,0.640590377,0.640590377,0.640590377,4.005530633
133840,Bacteroides reticulotermitis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1445607,rod-shaped,2.1,2.1,0.8,0.8,0.921533845,0.921533845,0.921533845,0.921533845,5.277875658
131249,Bacteroides stercorirosoris,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1236514,rod-shaped,8.5,8.5,1.2,1.2,9.160884178,9.160884178,9.160884178,9.160884178,32.04424507
1626,Bacteroides xylanisolvens,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,657309,rod-shaped,2.15,2.15,0.25,0.25,0.101447263,0.101447263,0.101447263,0.101447263,1.688606051
158509,Bailinhaonella thermotolerans,Bailinhaonella,Streptosporangiaceae,Streptosporangiales,Actinobacteria,Actinobacteria,Bacteria,1070861,rod-shaped,0.8,1.4,0.4,0.6,0.083775804,0.339292007,0.211533905,0.168595554,1.628787789
17640,Balnearium lithotrophicum,Balnearium,Desulfurobacteriaceae,Aquificales,Aquificae,Aquificae,Bacteria,223788,rod-shaped,1.5,3.5,0.7,1,0.48747046,2.487094184,1.487282322,1.101083533,6.02252407
133009,Balneicella halophila,Balneicella,Balneicellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1537566,rod-shaped,0.5,2,0.5,1,0.065449847,1.308996939,0.687223393,0.292700614,2.221441469
17739,Balneola alkaliphila,Balneola,Balneolaceae,Sphingobacteriales,Balneolia,Balneolaeota,Bacteria,455359,rod-shaped,2.6,2.6,0.7,0.7,0.91080007,0.91080007,0.91080007,0.91080007,5.71769863
17738,Balneola vulgaris,Balneola,Balneolaceae,Sphingobacteriales,Balneolia,Balneolaeota,Bacteria,287535,rod-shaped,2,3,0.2,0.2,0.060737458,0.092153385,0.076445421,0.074814185,1.539059796
12519,Barnesiella intestinihominis,Barnesiella,Barnesiellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,487174,rod-shaped,1.3,3,0.4,1,0.146607657,2.094395102,1.12050138,0.554124859,3.923847967
12518,Barnesiella viscericola,Barnesiella,Barnesiellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,880074,rod-shaped,6.35,6.35,1.2,1.2,6.729291464,6.729291464,6.729291464,6.729291464,23.93893602
3935,Barrientosiimonas humi,Barrientosiimonas,Dermacoccaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,999931,coccus-shaped,1.25,1.25,0.315,0.315,0.064942611,0.064942611,0.064942611,0.064942611,0.311724531
22987,Barrientosiimonas marina,Barrientosiimonas,Dermacoccaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1163776,coccus-shaped,0.55,0.55,0.55,0.55,0.087113746,0.087113746,0.087113746,0.087113746,0.950331778
23781,Bartonella acomydis,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,686234,ovoid-shaped,1.39,1.39,0.52,0.52,0.196797741,0.196797741,0.196797741,0.196797741,0.849486654
1634,Bartonella alsatica,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,52764,rod-shaped,1,2,0.5,0.8,0.163624617,0.871268363,0.51744649,0.377572447,2.809925892
140945,Bartonella apis,Bartonella,Bartonellaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.2,1.8,0.5,0.5,0.202894526,0.32070425,0.261799388,0.255086528,2.308589694
23782,Bartonella callosciuri,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,686223,ovoid-shaped,1.15,1.15,0.56,0.56,0.188830662,0.188830662,0.188830662,0.188830662,0.985203456
1640,Bartonella coopersplainsensis,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,481137,rod-shaped,1,2,0.5,0.5,0.163624617,0.359974158,0.261799388,0.242694528,2.221441469
23783,Bartonella jaculi,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,686226,ovoid-shaped,1.45,1.45,0.59,0.59,0.264283864,0.264283864,0.264283864,0.264283864,1.093588403
1643,Bartonella japonica,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,357761,rod-shaped,0.74,0.74,0.36,0.36,0.063108313,0.063108313,0.063108313,0.063108313,0.836920283
23784,Bartonella pachyuromydis,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,931097,ovoid-shaped,1.35,1.35,0.59,0.59,0.246057391,0.246057391,0.246057391,0.246057391,1.093588403
1644,Bartonella silvatica,Bartonella,Bartonellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,357760,rod-shaped,1.16,1.16,0.43,0.43,0.147640456,0.147640456,0.147640456,0.147640456,1.567026416
5363,Bavariicoccus seileri,Bavariicoccus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,549685,coccus-shaped,1.05,1.05,1.05,1.05,0.606131033,0.606131033,0.606131033,0.606131033,3.463605901
133124,Beggiatoa leptomitoformis,Beggiatoa,Beggiatoaceae,Thiotrichales,Gammaproteobacteria,Proteobacteria,Bacteria,288004,,3.5,4,1,2.5,,,,,
1672,Beijerinckia doebereinerae,Beijerinckia,Beijerinckiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1403274,rod-shaped,3.25,3.25,1,1,2.290744643,2.290744643,2.290744643,2.290744643,10.21017612
17716,Belliella baltica,Belliella,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,866536,rod-shaped,0.9,3,0.3,0.5,0.056548668,0.556323699,0.306436183,0.177367878,1.999297322
140946,Belliella buryatensis,Belliella,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,,rod-shaped,2,5,0.4,0.4,0.234572251,0.61156337,0.423067811,0.37875559,3.973835306
24721,Belliella pelovolcani,Belliella,Cyclobacteriaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,529505,rod-shaped,3.5,3.5,0.3,0.3,0.240331838,0.240331838,0.240331838,0.240331838,3.298672286
39,Belnapia rosea,Belnapia,Acetobacteraceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,938405,coccus-shaped,1.8,1.8,1.8,1.8,3.053628059,3.053628059,3.053628059,3.053628059,10.1787602
23491,Belnapia soli,Belnapia,Acetobacteraceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1055355,coccus-shaped,0.86,0.86,0.85,0.85,0.325338099,0.325338099,0.325338099,0.325338099,2.269800692
11297,Bermanella marisrubri,Bermanella,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,207949,spiral-shaped,3.15,3.15,0.45,0.45,0.477129384,0.477129384,0.477129384,0.477129384,4.453207586
12009,Bhargavaea beijingensis,Bhargavaea,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,426756,coccus-shaped,1.25,1.25,0.65,0.65,0.276525603,0.276525603,0.276525603,0.276525603,1.327322896
12011,Bhargavaea cecembensis,Bhargavaea,Planococcaceae,Bacillales,Bacilli,Firmicutes,Bacteria,394098,rod-shaped,6,6,2,2,16.75516082,16.75516082,16.75516082,16.75516082,37.69911184
12010,Bhargavaea ginsengi,Bhargavaea,Caryophanaceae,Bacillales,Bacilli,Firmicutes,Bacteria,426757,rod-shaped,1.3,1.3,1.1,1.1,0.886976326,0.886976326,0.886976326,0.886976326,4.492477495
23197,Bhargavaea ullalensis,Bhargavaea,Planococcaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1265685,rod-shaped,2.5,2.5,0.9,0.9,1.399579527,1.399579527,1.399579527,1.399579527,7.068583471
1748,Bifidobacterium adolescentis,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,1437612,rod-shaped,4,6,1,1,2.879793266,4.450589593,3.665191429,3.580052784,15.39059796
140310,Bifidobacterium apri,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,1769423,rod-shaped,1.5,6,0.3,0.8,0.098960169,2.881887661,1.490423915,0.53403379,4.617179389
140884,Bifidobacterium aquikefiri,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,,rod-shaped,1,2,0.5,1,0.163624617,1.308996939,0.736310778,0.462800306,3.141592654
1739,Bifidobacterium bombi,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,471511,rod-shaped,1,1,0.45,0.45,0.135186659,0.135186659,0.135186659,0.135186659,1.413716694
158380,Bifidobacterium callitrichidarum,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,2052941,rod-shaped,5,8,1,1.5,3.665191429,13.25359401,8.459392718,6.969717294,24.33467206
159320,Bifidobacterium jacchi,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,1630179,rod-shaped,8,12,2,2,23.03834613,35.60471674,29.32153143,28.64042227,61.56239185
1747,Bifidobacterium mongoliense,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,518643,rod-shaped,1.4,1.4,0.5,0.5,0.242164434,0.242164434,0.242164434,0.242164434,2.199114858
1738,Bifidobacterium psychraerophilum,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,218140,rod-shaped,1.1,1.1,0.85,0.85,0.463417641,0.463417641,0.463417641,0.463417641,2.937389131
164467,Biomaibacter acetigenes,Biomaibacter,Tepidanaerobacteraceae,Thermosediminibacterales,Clostridia,Firmicutes,Bacteria,2316383,rod-shaped,1.5,3,0.3,0.5,0.098960169,0.556323699,0.327641934,0.234635647,2.581081744
134133,Bizionia algoritergicola,Bizionia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,291187,rod-shaped,2,2,0.4,0.4,0.234572251,0.234572251,0.234572251,0.234572251,2.513274123
5714,Bizionia argentinensis,Bizionia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1046627,rod-shaped,2,3,0.2,0.4,0.060737458,0.360235958,0.210486708,0.147918276,2.176559237
