BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,SurfaceArea,AvgVolume,GeoMeanVolume
1422,Geobacillus thermocatenulatus,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1113648.0,rod-shaped,6.0,12.0,0.9,1.5,3.6261833204060188,20.322177477908973,30.97298093154557,11.974180399157495,8.584401027720244
1433,Geobacillus thermoleovorans,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,33941.0,rod-shaped,2.0,6.0,0.7,1.5,0.6798930101143911,9.719302272043423,11.15154767078211,5.199597641078907,2.5706197069872556
1446,Geobacillus uzenensis,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,129339.0,rod-shaped,4.7,8.0,0.9,1.3,2.799159054348506,10.043409914138769,20.837073614419158,6.421284484243637,5.302178966962082
1439,Geobacillus vulcani,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,135517.0,rod-shaped,4.0,7.0,0.6,0.8,1.0744246875277093,3.384542485467404,11.517268910233925,2.229483586497557,1.9069441529244038
159838,Geobacillus yumthangensis,Geobacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2037913.0,rod-shaped,2.5,5.0,0.4,0.6,0.2974041045398338,1.3571680263507908,5.441398092702653,0.8272860654453122,0.6353167254109957
134111,Geobacter psychrophilus,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria,286698.0,rod-shaped,2.75,2.75,0.8,0.8,1.2482594810263445,1.2482594810263445,6.911503837897545,1.2482594810263445,1.2482594810263445
134307,Geobacter uraniireducens,Geobacter,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria,351605.0,rod-shaped,1.6,1.6,0.55,0.55,0.3365758379392816,0.3365758379392816,2.7646015351590183,0.3365758379392816,0.3365758379392816
133723,Geofilum rubicundum,Geofilum,Marinilabiliaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,1236989.0,rod-shaped,13.0,13.0,0.3,0.3,0.9118472677044374,0.9118472677044374,12.252211349000193,0.9118472677044374,0.9118472677044374
18133,Geomicrobium halophilum,Geomicrobium,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,549000.0,rod-shaped,1.1,1.1,0.6,0.6,0.2544690049407733,0.2544690049407733,2.0734511513692637,0.2544690049407733,0.2544690049407733
23031,Geomobilimonas luticola,Geomobilimonas,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Pseudomonadota,Bacteria,1114878.0,rod-shaped,1.25,1.25,0.3,0.3,0.08128870991163589,0.08128870991163589,1.1780972450961724,0.08128870991163589,0.08128870991163589
5803,Geomonas bemidjiensis,Geomonas,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria,404380.0,rod-shaped,3.25,3.25,0.5,0.5,0.605411084285533,0.605411084285533,5.105088062083414,0.605411084285533,0.605411084285533
23794,Georgenia daeguensis,Georgenia,Bogoriellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,908355.0,rod-shaped,0.65,0.65,0.4,0.4,0.06492624817418906,0.06492624817418906,0.8168140899333463,0.06492624817418906,0.06492624817418906
1773,Georgenia ruanii,Georgenia,Bogoriellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,348442.0,rod-shaped,1.4,2.0,0.5,0.8,0.2421644337142132,0.8712683625955694,3.3247491528264326,0.5567163981548913,0.4593367061764886
23795,Georgenia satyanarayanai,Georgenia,Bogoriellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,860221.0,ovoid-shaped,1.2,1.2,0.55,0.55,0.1900663555421825,0.1900663555421825,0.9503317777109126,0.1900663555421825,0.1900663555421825
23796,Georgenia sediminis,Georgenia,Bogoriellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1242744.0,rod-shaped,2.0,2.0,1.0,1.0,1.308996938995747,1.308996938995747,6.283185307179586,1.308996938995747,1.308996938995747
1774,Georgenia thermotolerans,Georgenia,Bogoriellaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,527326.0,rod-shaped,1.5,1.5,0.6,0.6,0.3675663404700058,0.3675663404700058,2.827433388230814,0.3675663404700058,0.3675663404700058
167839,Georhizobium profundi,Georhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Bacteria,2341112.0,rod-shaped,1.5,2.4,0.9,1.0,0.7634070148223198,1.6231562043547263,5.654866776461628,1.193281609588523,1.113161638108666
2867,Geosporobacter subterraneus,Geosporobacter,Clostridiaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,390806.0,rod-shaped,3.0,5.0,0.5,0.5,0.5563236990731926,0.9490227807719166,6.083668013960418,0.7526732399225546,0.726611219225082
5807,Geotalea daltonii,Geotalea,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria,316067.0,rod-shaped,1.25,1.25,0.4,0.4,0.1403244718603441,0.1403244718603441,1.5707963267948966,0.1403244718603441,0.1403244718603441
5806,Geotalea toluenoxydans,Geotalea,Geobacteraceae,Desulfuromonadales,Deltaproteobacteria,Proteobacteria,Bacteria,1294260.0,rod-shaped,2.95,2.95,0.4,0.4,0.3539527723044501,0.3539527723044501,3.7070793312359562,0.3539527723044501,0.3539527723044501
23992,Gibbsiella dentisursi,Gibbsiella,Enterobacteriaceae,"Enterobacteriales, not validated",Gammaproteobacteria,Proteobacteria,Bacteria,796890.0,rod-shaped,1.5,1.5,0.5,0.5,0.2617993877991494,0.2617993877991494,2.356194490192345,0.2617993877991494,0.2617993877991494
132150,Gilliamella apicola,Gilliamella,Orbaceae,Orbales,Gammaproteobacteria,Proteobacteria,Bacteria,1196095.0,rod-shaped,1.5,1.5,0.5,0.5,0.2617993877991494,0.2617993877991494,2.356194490192345,0.2617993877991494,0.2617993877991494
134128,Gillisia hiemivivida,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,291190.0,rod-shaped,4.0,4.0,0.5,0.5,0.7526732399225546,0.7526732399225546,6.283185307179586,0.7526732399225546,0.7526732399225546
134130,Gillisia illustrilutea,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,291192.0,rod-shaped,5.5,5.5,0.4,0.4,0.6743952229706089,0.6743952229706089,6.911503837897545,0.6743952229706089,0.6743952229706089
5600,Gillisia limnaea,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,865937.0,rod-shaped,3.0,3.0,0.7,0.7,1.0647381101791407,1.0647381101791407,6.5973445725385655,1.0647381101791407,1.0647381101791407
133955,Gillisia marina,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1167637.0,rod-shaped,1.4,1.4,0.5,0.5,0.2421644337142132,0.2421644337142132,2.199114857512855,0.2421644337142132,0.2421644337142132
134200,Gillisia myxillae,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,348042.0,rod-shaped,1.3,2.0,0.5,0.5,0.222529479629277,0.35997415822383044,2.532832971340211,0.2912518189265537,0.2830280235410197
134129,Gillisia sandarakina,Gillisia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,291191.0,rod-shaped,5.5,5.5,0.45,0.45,0.8508807352707105,0.8508807352707105,7.7754418176347375,0.8508807352707105,0.8508807352707105
134214,Gilvibacter sediminis,Gilvibacter,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,379071.0,rod-shaped,3.0,5.0,0.5,0.7,0.5563236990731926,1.83442831030864,7.198293068896204,1.1953760046909163,1.0102157904504805
17899,Gilvimarinus chinensis,Gilvimarinus,Cellvibrionaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1121921.0,rod-shaped,2.0,2.0,0.65,0.65,0.5917647911965025,0.5917647911965025,4.084070449666731,0.5917647911965025,0.5917647911965025
133296,Gilvimarinus japonicus,Gilvimarinus,Cellvibrionaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1796469.0,rod-shaped,1.5,2.0,0.3,0.5,0.09896016858807848,0.35997415822383044,2.107444419312218,0.22946716340595447,0.1887408365595053
160642,Gimesia alba,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,Bacteria,2527973.0,other,1.2,1.6,0.6,0.8,0.2827433388230814,0.6702064327658227,3.0159289474462017,0.4764748857944521,0.4353118474162123
166414,Gimesia algae,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,Bacteria,2527971.0,other,1.2,1.8,0.5,0.9,0.2028945255443408,0.9542587685278998,3.0972980931545573,0.5785766470361203,0.4400157725434341
160299,Gimesia aquarii,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,Bacteria,2527964.0,other,1.1,1.5,0.9,1.1,0.5089380098815466,1.0770426814057008,4.015220889213876,0.7929903456436237,0.7403701498791682
160477,Gimesia fumaroli,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,Bacteria,2527976.0,other,1.6,2.2,1.1,1.5,1.1720758591767924,3.00414797499524,7.571173116600029,2.088111917086016,1.876456585931784
160662,Gimesia panareensis,Gimesia,Planctomycetaceae,Planctomycetales,Planctomycetia,Planctomycetes,Bacteria,2527978.0,other,1.2,1.4,0.7,0.9,0.3720169300625913,0.6997897635871264,3.232025572007897,0.5359033468248589,0.5102290069556114
7505,Glaciibacter superstes,Glaciibacter,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,501023.0,rod-shaped,1.1,1.8,0.3,0.5,0.07068583470577035,0.32070425005395803,1.7120959398128188,0.19569504237986418,0.15056310175056875
166145,Glaciihabitans arcticus,Glaciihabitans,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,2668039.0,rod-shaped,1.2,1.6,0.3,0.4,0.07775441817634737,0.18430676901060122,1.5079644737231008,0.1310305935934743,0.11971075803945838
140920,Glaciimonas frigoris,Glaciimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.3,2.3,0.6,0.8,0.31101767270538955,1.0220648099678793,3.7636227542679466,0.6665412413366344,0.5638086719360443
130507,Glaciimonas singularis,Glaciimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1229971.0,rod-shaped,1.5,1.5,0.9,0.9,0.7634070148223198,0.7634070148223198,4.241150082346221,0.7634070148223198,0.7634070148223198
164247,Glaciimonas soli,Glaciimonas,Oxalobacteraceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2590999.0,rod-shaped,2.0,2.7,0.7,0.8,0.6798930101143911,1.2231267397976264,5.463120327147684,0.9515098749560087,0.911918483677357
134017,Gluconacetobacter aggeris,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1286186.0,rod-shaped,1.6,1.6,0.75,0.75,0.5964117303299373,0.5964117303299373,3.7699111843077517,0.5964117303299373,0.5964117303299373
133744,Gluconacetobacter asukensis,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1017181.0,rod-shaped,1.6,1.6,0.85,0.85,0.7471427278552977,0.7471427278552977,4.2725660088821185,0.7471427278552977,0.7471427278552977
43,Gluconacetobacter azotocaptans,Gluconacetobacter,Acetobacteraceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,142834.0,rod-shaped,1.6,2.0,0.5,0.6,0.2814343418840856,0.5089380098815465,3.078119592388474,0.395186175882816,0.37846087495381775
44,Gluconacetobacter johannae,Gluconacetobacter,Acetobacteraceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,112140.0,rod-shaped,1.5,1.9,0.5,0.6,0.2617993877991494,0.4806636759992383,2.9049116618120077,0.3712315318991939,0.3547357553361224
42,Gluconacetobacter sacchari,Gluconacetobacter,Acetobacteraceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,92759.0,rod-shaped,1.3,2.2,0.7,0.9,0.4105014400690663,1.2087277734686732,4.216995756445909,0.8096146067688698,0.7044036425660833
134019,Gluconacetobacter takamatsuzukensis,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1286190.0,rod-shaped,1.1,1.1,0.75,0.75,0.375518496874405,0.375518496874405,2.5918139392115793,0.375518496874405,0.375518496874405
133743,Gluconacetobacter tumulicola,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1017177.0,rod-shaped,1.6,1.6,0.75,0.75,0.5964117303299373,0.5964117303299373,3.7699111843077517,0.5964117303299373,0.5964117303299373
134018,Gluconacetobacter tumulisoli,Gluconacetobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1286189.0,rod-shaped,1.1,1.1,0.75,0.75,0.375518496874405,0.375518496874405,2.5918139392115793,0.375518496874405,0.375518496874405
134355,Gluconobacter japonicus,Gluconobacter,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,376620.0,rod-shaped,1.0,2.0,0.8,1.0,0.3686135380212024,1.308996938995747,3.97383530631844,0.8388052385084747,0.6946322717396207
166134,Glutamicibacter mishrai,Glutamicibacter,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,1775880.0,rod-shaped,1.1,1.8,0.6,0.8,0.2544690049407733,0.7707373976806959,3.0626903243382815,0.5126032013107347,0.4428642892110943
133951,Glycocaulis abyssi,Glycocaulis,Hyphomonadaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1433403.0,rod-shaped,0.9,0.9,0.35,0.35,0.07536549876268014,0.07536549876268014,0.9896016858807849,0.07536549876268014,0.07536549876268014
164440,Glycocaulis profundi,Glycocaulis,Maricaulaceae,Caulobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2518983.0,rod-shaped,0.5,2.0,0.2,0.3,0.013613568165555772,0.13430308594096366,0.7695298980971185,0.07395832705325972,0.04275914189155114
10613,Gordonia araii,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,263909.0,rod-shaped,0.5,1.1,0.3,0.5,0.028274333882308142,0.1832595714594046,0.9023537904225105,0.10576695267085637,0.07198293068896204
23155,Gordonia caeni,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1007097.0,rod-shaped,0.65,0.65,0.25,0.25,0.027816184953659624,0.027816184953659624,0.5105088062083414,0.027816184953659624,0.027816184953659624
10611,Gordonia effusa,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,263908.0,rod-shaped,0.5,2.1,0.3,0.6,0.028274333882308142,0.5372123437638546,1.365780081786921,0.2827433388230814,0.12324496408890923
10622,Gordonia humi,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,686429.0,coccus-shaped,1.25,1.25,1.25,1.25,1.0226538585904275,1.0226538585904275,4.908738521234052,1.0226538585904275,1.0226538585904275
10623,Gordonia neofelifaecis,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,644548.0,rod-shaped,1.3,1.3,0.45,0.45,0.1828995973011808,0.1828995973011808,1.837831702350029,0.1828995973011808,0.1828995973011808
166494,Gordonia oryzae,Gordonia,Gordoniaceae,Mycobacteriales,Actinobacteria,Actinobacteria,Bacteria,2487349.0,rod-shaped,1.0,2.5,0.5,1.0,0.16362461737446837,1.7016960206944711,3.512407365520363,0.9326603190344698,0.5276735356958773
10610,Gordonia otitidis,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1108044.0,coccus-shaped,2.5,3.1,0.6,0.8,0.47123889803846886,1.0388199707870251,1.5079644737231008,0.7550294344127471,0.6996659047674341
10624,Gordonia phosphorivorans,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1056982.0,coccus-shaped,1.25,1.25,1.25,1.25,1.0226538585904275,1.0226538585904275,4.908738521234052,1.0226538585904275,1.0226538585904275
141149,Gordonia phthalatica,Gordonia,Gordoniaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1136941.0,rod-shaped,0.8,1.6,0.3,0.5,0.04948008429403924,0.2814343418840856,1.3765769302909143,0.16545721308906242,0.1180059106979901
166495,Gordonia sediminis,Gordonia,Gordoniaceae,Mycobacteriales,Actinobacteria,Actinobacteria,Bacteria,2546349.0,rod-shaped,2.0,4.0,0.9,1.0,1.0814932709982865,2.8797932657906435,8.429777677248872,1.980643268394465,1.7647881002598473
3075,Gordonibacter pamelaeae,Gordonibacter,Eggerthellaceae,Coriobacteriales,Coriobacteriia,Actinobacteria,Bacteria,657308.0,ovoid-shaped,1.0,1.0,0.55,0.55,0.15838862961848543,0.15838862961848543,0.9503317777109126,0.15838862961848543,0.15838862961848543
1256,Gottfriedia luciferensis,Gottfriedia,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,178774.0,rod-shaped,3.0,6.0,0.4,0.8,0.36023595761162963,2.881887660893037,7.5398223686155035,1.6210618092523332,1.018901153817652
158259,Gottfriedia solisilvae,Gottfriedia,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1516104.0,rod-shaped,1.8,2.1,0.5,0.7,0.32070425005395803,0.718377520120866,3.61351444201365,0.519540885087412,0.4799861704736757
2537,Gottschalkia acidurici,Gottschalkia,Gottschalkiaceae,Clostridiales,Tissierellia,Firmicutes,Bacteria,1556.0,rod-shaped,2.5,4.0,0.5,0.7,0.45814892864851153,1.4495832102438904,5.877381679269498,0.9538660694462009,0.8149386447826048
2650,Gottschalkia purinilytica,Gottschalkia,Gottschalkiaceae,Clostridiales,Tissierellia,Firmicutes,Bacteria,1503.0,rod-shaped,2.7,9.6,1.1,1.6,2.2174408146587963,18.229614971230372,21.218940998414027,10.223527892944585,6.357915717648455
1469,Gracilibacillus bigeumensis,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,438595.0,rod-shaped,2.5,4.0,0.3,0.5,0.16964600329384885,0.7526732399225546,3.8476494904855922,0.46115962160820173,0.35733458682178193
1461,Gracilibacillus boraciitolerans,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,307521.0,rod-shaped,2.0,4.5,0.3,0.9,0.13430308594096366,2.6719245518781194,4.897258283432389,1.4031138189095416,0.5990389909836069
1463,Gracilibacillus halophilus,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1308866.0,rod-shaped,4.0,8.0,0.3,0.5,0.2756747553525044,1.538071403320003,6.882884651454572,0.9068730793362536,0.6511585504505988
1460,Gracilibacillus halotolerans,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,74386.0,rod-shaped,2.0,5.0,0.4,0.6,0.23457225146803792,1.3571680263507908,4.866934411168334,0.7958701389094144,0.5642286412098719
1468,Gracilibacillus kekensis,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1027249.0,rod-shaped,1.5,4.0,0.2,1.05,0.045029494701453704,3.1605403842817568,3.526429007561699,1.6027849394916052,0.3772499655238497
1464,Gracilibacillus lacisalsi,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,1121929.0,rod-shaped,1.0,2.2,0.2,1.0,0.02932153143350474,1.4660765716752369,2.0838968152188624,0.7476990515543708,0.2073345371140571
23743,Gracilibacillus orientalis,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,334253.0,rod-shaped,2.0,10.0,0.7,0.9,0.6798930101143911,6.1708733698137515,11.15154767078211,3.425383189964071,2.048300190508561
1465,Gracilibacillus saliphilus,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,543890.0,rod-shaped,2.0,10.0,0.7,0.9,0.6798930101143911,6.1708733698137515,11.15154767078211,3.425383189964071,2.048300190508561
1466,Gracilibacillus thailandensis,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,563735.0,rod-shaped,3.0,4.0,0.3,0.4,0.20498892064673405,0.48589966375522137,3.7699111843077517,0.3454442922009777,0.31560108937675396
1467,Gracilibacillus ureilyticus,Gracilibacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,531814.0,rod-shaped,1.5,4.5,0.7,1.0,0.4874704600820162,3.272492347489368,6.828900408934605,1.8799814037856921,1.2630294336417975
158807,Gracilimonas amylolytica,Gracilimonas,Balneolaceae,Balneolales,Balneolia,Balneolaeota,Bacteria,,rod-shaped,1.1,1.8,0.4,0.5,0.12147491593880536,0.32070425005395803,1.9769581034587926,0.2210895829963817,0.1973765989587473
140707,Gracilimonas halophila,Gracilimonas,Balneolaceae,Balneolales,Sphingobacteriia,Bacteroidetes,Bacteria,,rod-shaped,4.0,9.0,0.4,0.5,0.48589966375522137,1.734420944169365,8.429777677248872,1.1101603039622931,0.9180166412336478
24739,Gracilimonas mengyeensis,Gracilimonas,Balneolaceae,Sphingobacteriales,Balneolia,Balneolaeota,Bacteria,1302730.0,rod-shaped,7.25,7.25,0.4,0.4,0.8943067087218944,0.8943067087218944,9.1106186954104,0.8943067087218944,0.8943067087218944
134035,Gracilimonas rosea,Gracilimonas,Balneolaceae,Balneolales,Sphingobacteriia,Bacteroidetes,Bacteria,1309792.0,rod-shaped,2.7,2.7,0.3,0.3,0.18378317023500293,0.18378317023500293,2.5446900494077327,0.18378317023500293,0.18378317023500293
17764,Gracilimonas tropica,Gracilimonas,Balneolaceae,Sphingobacteriales,Balneolia,Balneolaeota,Bacteria,454600.0,rod-shaped,15.35,15.35,0.25,0.25,0.7494007475750651,0.7494007475750651,12.05586180815083,0.7494007475750651,0.7494007475750651
14324,Gracilinema caldarium,Gracilinema,Breznakiellaceae,Spirochaetales,Spirochaetia,Spirochaetota,Bacteria,744872.0,spiral-shaped,15.0,25.0,0.2,0.3,0.46914450293607585,1.7600772841736816,14.90188239869415,1.1146108935548786,0.9086971897242447
